MakeNHL,Name,P/G,RelPM,Import,Ht,TeamStr,TOI,2ndAss%,G:A,Overage?,Weight,AgeInMonths,TeamForwardPointRank,Top5Team,Top10Team,IPP,PercentTO,TotalQOC,TotalQOT,OIGwTop,TopPlayer,GFDifferential,PPGRelativeToLead,DraftYear
0,Tyler Johnson,0.28438955,0.020716685,0,74,0.545150502,0.186744932,0.071428571,0.571428571,0,182,218,13,0,1,0.666666667,0.085889571,0.246653548,0.244829338,0,0,0.008570276,0.202764977,2003
0,Matt Tassone,0.678789269,0.087082729,0,74,0.555555556,0.23908046,0.166666667,0.527777778,0,202,228,10,0,0,0.71875,0.15862069,0.260837212,0.330312186,0.222222222,0,0.074714759,0.623529412,2008
0,Josh Beaulieu,0.369165,0.048663894,0,73,0.740458015,0.240986494,0.272727273,0.409090909,0,190,224,11,1,1,0.488372093,0.108247423,0.26099479,0.3840758,0.23255814,0,0.017800599,0.156213018,2005
0,Richard Greenop,0.22722718,0.02186219,0,76,0.38762215,0.229641694,0.083333333,0.25,0,235,223,13,0,0,0.6,0.100840336,0.297154336,0.208726949,0.25,0,0.044762684,0.254032258,2007
0,Ryan Gibbons,0.222842558,0.0276827,0,77,0.600600601,0.1258572,0.2,0.6,0,222,224,12,1,1,0.608695652,0.07,0.23521007,0.272993592,0.15,0,-0.012297227,0.142902509,2003
1,Shawn Matthias,0.487288551,-0.015559878,0,76,0.46031746,0.260127932,0.205882353,0.382352941,0,213,223,9,0,0,0.964285714,0.232758621,0.155786531,0.106011744,0.034482759,0,-0.001716591,0.408445577,2006
0,Graham Belak,0.11370406,0.013835721,0,77,0.372262774,0.235491205,0.25,0.375,0,230,217,16,0,0,0.266666667,0.052287582,0.2734276,0.20413153,0.206896552,0,-0.008006524,0.113554578,1997
0,Gino Pisellini,0.47209485,0.055023923,0,73,0.513618677,0.18127718,0.366666667,0.5,0,210,217,8,0,1,0.44,0.083333333,0.193040573,0.203105186,0.736842105,0,0.0658344,0.31512605,2004
0,Matt Sommerfeld,0.060618462,0.010582011,0,74,0.616236162,0.07137743,0,0.25,0,202,221,11,1,1,0.363636364,0.023952096,0.305502256,0.383304705,0.363636364,0,-0.005489679,0.04075775,2000
0,Jordan Krestanovich,0.731374241,0.099771689,0,72,0.530405405,0.281853282,0.3125,0.3125,1,178,233,6.476190476,1,1,0.8,0.229299363,0.367301844,0.334410103,0.210526316,0,0.098204191,0.575313907,2002
0,Derek Schutz,0.582733306,0.106277436,0,74,0.515254237,0.268074465,0.195121951,0.487804878,0,200,222,7,0,0,0.547619048,0.151315789,0.280579263,0.289482709,0.189189189,0,0.144409531,0.512942192,1997
0,Jason Jaspers,0.776140285,0.05920542,0,72,0.449838188,0.380354083,0.131147541,0.459016393,0,180,221,7,1,1,0.719298246,0.294964029,0.31033918,0.286606773,0.19047619,0,0.099372099,0.508333333,1999
0,Bud Holloway,0.551464842,0.10468011,0,73,0.508547009,0.333333333,0.117647059,0.617647059,0,190,222,7,0,0,0.558139535,0.201680672,0.262141376,0.243872804,0.171428571,0,0.064102564,0.607142857,2006
0,Jeremy Rondeau,0.322026141,0.054158111,0,75,0.599447514,0.204577743,0.307692308,0.423076923,0,210,226,12,0,1,0.555555556,0.115207373,0.239640775,0.264925104,0.095238095,0,0.031896552,0.223544974,1997
0,Oskar Osala,0.607213804,0.031690141,1,76,0.370833333,0.264705882,0.255813953,0.395348837,0,220,225,5,0,0,0.76,0.213483146,0.150784247,0.103503167,0.193548387,0,0.061111111,0.59402852,2006
0,Bobby Bolt,0.406983124,0.025333333,0,76,0.489164087,0.266161453,0.2,0.44,0,216,221,9,0,0,0.6,0.151898734,0.300284411,0.272961305,0.078947368,0,0.014403292,0.345288483,2005
0,Blair Stayzer,0.432602782,-0.023295455,0,75,0.366153846,0.321588089,0.322580645,0.387096774,0,205,227,6,0,0,0.5,0.151260504,0.363245621,0.251599014,0.175,0,0.046808511,0.315789474,1999
0,Chris Lawrence,0.818036079,0.105593395,0,76,0.519230769,0.305429864,0.392156863,0.215686275,0,217,223,3,0,1,0.630434783,0.214814815,0.296422733,0.267210266,0.825,0,0.132252252,0.557432432,2005
0,Carter Ashton,0.743023579,0.014097274,0,75,0.503816794,0.365103599,0.12,0.6,0,200,221,8,0,1,0.70212766,0.25,0.333493044,0.320145443,0.527777778,0,0.002417764,0.519480519,2009
0,Riley Boychuk,0.472105474,0.087045182,0,77,0.534954407,0.202265819,0.166666667,0.466666667,1,227,235,9,0,0,0.783783784,0.164772727,0.279835746,0.312187028,0.135135135,0,0.087900661,0.399113082,2010
0,Dan Gendur,0.890121583,0.12473262,0,71,0.582010582,0.343481655,0.224489796,0.448979592,2,190,244,4.573770492,1,1,0.815789474,0.281818182,0.267873781,0.295432185,0.275862069,0,0.161331626,0.547288777,2007
0,Ryan Garlock,0.967189193,0.092633868,0,73,0.578014184,0.319148936,0.234042553,0.404255319,0,202,221,5.076923077,1,1,0.813953488,0.214723926,0.211295757,0.232886005,1.069767442,0,0.120554855,0.619385678,2004
0,Kris Newbury,1.552208596,0.0115695,0,71,0.479099678,0.417421806,0.105769231,0.403846154,2,192,247,1,0,1,0.807017544,0.308724832,0.319874281,0.282293557,1,1,-0.00017507,1,2002
0,Chris Berti,0.292567017,0.050559411,0,77,0.53256705,0.204671858,0.263157895,0.421052632,0,212,227,12,0,0,0.576923077,0.107913669,0.284848089,0.270362068,0.36,0,0.039635996,0.266652702,2000
0,Sean O'Connor,0.25881706,-0.000400962,0,75,0.430508475,0.205782652,0.153846154,0.384615385,0,203,227,8,0,0,0.6,0.094488189,0.333835842,0.378614799,0.047619048,0,0.040513104,0.196486928,2000
0,Josh Brittain,0.73574106,0.054597357,0,77,0.419047619,0.406722689,0.196078431,0.549019608,0,225,224,6,0,0,0.571428571,0.242424242,0.331353553,0.329074027,0.130952381,0,0.07105734,0.580645161,2008
0,Jake Riddle,0.463363613,0.026804531,0,72,0.478125,0.245149254,0.181818182,0.393939394,0,200,221,9,0,1,0.527777778,0.124183007,0.287974995,0.279880388,0.333333333,0,0.019466474,0,2001
0,Mark Mancari,1.038138924,0.083248317,0,75,0.515463918,0.428373596,0.230769231,0.446153846,1,225,230,3,1,1,0.720588235,0.326666667,0.205550769,0.252029261,0.71641791,0,0.117635468,0.53440425,2004
0,Eric Tangradi,0.279664221,0.067980296,0,76,0.518656716,0.206659013,0.35,0.25,0,221,223,10,1,1,0.566666667,0.122302158,0.276748472,0.291917756,0.275862069,0,0.1,0.157423971,2007
0,Andrew Ianiero,0.598009728,-0.006914153,0,72,0.396551724,0.304259635,0.170212766,0.446808511,0,201,224,7,0,0,0.642857143,0.195652174,0.351995369,0.315051126,0.466666667,0,0.032903226,0.528089888,1999
0,Kris Knoblauch,0.414086426,0.022934859,0,76,0.4675,0.220298507,0.21875,0.34375,0,208,228,9.28358209,1,1,0.641025641,0.13368984,0.302180521,0.238695982,0.594594595,0,0.033009479,0.303739144,1997
0,Marek Ivan,0.301562941,0.07827756,1,74,0.567944251,0.167247387,0.208333333,0.583333333,0,195,226,11,1,1,0.6,0.110429448,0.253232226,0.282551766,0.310344828,0,0.100306693,0.173913043,1997
0,Justin Azevedo,1.815560029,0.059495641,0,68,0.63740458,0.360943375,0.282258065,0.346774194,2,180,245,1,1,1,0.796610169,0.281437126,0.329378254,0.364424222,1,1,0.04976489,1,2008
0,Myles Stoesz,0.165172015,0.061604585,0,74,0.468164794,0.160992789,0.333333333,0.111111111,0,208,223,13,0,0,0.4,0.064,0.300335921,0.275366016,0,0,0.037444934,0.144822761,2005
0,Ryan Barnes,0.591581437,0.094067044,0,74,0.498583569,0.323685183,0.290322581,0.419354839,0,200,224,8,1,1,0.463414634,0.107954545,0.07254124,0.085174014,0.69047619,0,0.079500978,0.419606235,1998
0,Jordan Knackstedt,0.861863755,0.164537557,0,74,0.464135021,0.320675105,0.232142857,0.410714286,0,200,228,3.375,1,1,0.744680851,0.318181818,0.267254303,0.255139508,0.62962963,0,0.182652791,0.642276423,2007
0,James DeLory,0.458624518,0.036698809,0,77,0.451048951,0.462164701,0.375,0.1875,0,235,222,8,0,1,0.259259259,0.108527132,0.157249705,0.172941338,0.492957746,0,-0.021098309,0,2006
0,Justin Hansen,0.445919238,0.026467204,0,73,0.452887538,0.258041101,0.176470588,0.470588235,0,205,219,9,0,0,0.684210526,0.174496644,0.291842936,0.249708204,0.368421053,0,0.037012658,0.474510564,1998
0,Tony Mohagen,0.173398691,0.079043763,0,76,0.562130178,0.100699301,0.181818182,0.454545455,1,222,230,13,0,1,0.625,0.052631579,0.223591788,0.288154293,0.333333333,0,0.057692308,0.1136,1997
0,Cam Cunning,0.280384064,0.102850679,0,73,0.580645161,0.189004998,0.25,0.35,0,195,219,11,1,1,0.545454545,0.111111111,0.279606782,0.240297824,0.483870968,0,0.066333446,0,2003
0,Colin Long,1.571271457,0.121039308,0,71,0.558394161,0.375912409,0.28,0.31,1,185,231,1,1,1,0.815384615,0.346405229,0.282367487,0.316648694,1,1,0.116448078,1,2008
0,Ryan Courtney,0.470002399,0.112066561,0,75,0.490842491,0.251563821,0.1875,0.3125,0,205,222,9,0,0,0.742857143,0.194029851,0.316670276,0.25307647,0,0,0.095321816,0.524069479,2000
0,Igor Pohanka,0.658537983,0.055664552,0,75,0.352941176,0.341848739,0.265306122,0.326530612,0,199,218,6,0,0,0.565217391,0.216666667,0.296842396,0.242953227,0.5,0,0.081088457,0.585714286,2001
0,Brandon Kozun,1.560349515,0.110066707,0,69,0.661129568,0.338870432,0.222222222,0.37037037,1,164,234,2,1,1,0.782051282,0.306532663,0.324931594,0.531976568,0.581081081,0,0.156665681,0.93,2009
0,Joey Tenute,1.65642625,0.104435661,0,69,0.573839662,0.442293373,0.294642857,0.366071429,2,180,245,1,0,1,0.765625,0.360294118,0.285162326,0.33142087,1,1,0.124725516,1,2003
0,Tim Smith,1.372880095,0.084262069,0,69,0.607260726,0.378189932,0.354166667,0.270833333,1,165,230,1,0,1,0.716216216,0.288043478,0.341569731,0.365603005,1,1,0.075919888,1,2000
0,Ryan Thorpe,0.37106459,0.216307692,0,76,0.549152542,0.1547747,0.1875,0.75,0,215,223,11.29268293,0,0,0.722222222,0.080246914,0.352880558,0.274873902,0.285714286,0,0.157794418,0.30532972,1999
0,B.J. Young,1.5688453,0.148292331,0,71,0.52284264,0.397389413,0.140350877,0.50877193,2,175,242,1,1,1,0.7,0.305825243,0.269844335,0.371491154,1,1,0.205572439,0.827210884,1997
